secs,altitude,distance,lat,lon
0,94.41000000000001,0.0,51.200430000000004,-0.1302
1,96.07000000000001,69.92305512123858,51.19982,-0.12996000000000002
2,97.31,112.89906476693585,51.199490000000004,-0.12964
3,97.0,154.9378401598084,51.199270000000006,-0.12915000000000001
4,97.0,199.34190029791094,51.19912000000001,-0.12856
5,95.0,288.921945861569,51.198910000000005,-0.12732000000000002
6,94.21,343.99333763547435,51.19876500238456,-0.126564997391166
7,92.78,399.0646954903916,51.198620000000005,-0.12581
8,91.49,456.0277784880269,51.19849000000001,-0.12502000000000002
9,91.48,456.0277784880269,51.19849000000001,-0.12502000000000002
10,88.0,549.9388668922556,51.19827,-0.12372000000000001
11,84.0,624.1242893386575,51.198130000000006,-0.12268000000000001
12,85.96000000000001,701.9472129039782,51.19881000025589,-0.12242000385003401
13,87.0,779.770143839103,51.199490000000004,-0.12216
14,86.9,834.9320854983647,51.19998500002488,-0.12219999957165001
15,87.0,890.0940231330009,51.200480000000006,-0.12224000000000002
16,83.72,970.4208850684524,51.20120000000001,-0.12232000000000001
17,82.0,1017.5845388435694,51.201620000000005,-0.12223
18,81.80000000000001,1053.8754676863773,51.20194000000001,-0.12213000000000002
19,81.80000000000001,1053.8754676863773,51.201930000000004,-0.12213000000000002
20,81.35000000000001,1111.6562818509278,51.20244000032655,-0.12197500164799902
21,81.24000000000001,1169.4370452221249,51.20295,-0.12182000000000001
22,81.41000000000001,1234.0826348031394,51.20353,-0.12177
23,82.30000000000001,1314.6512483980264,51.20425,-0.12189000000000001
24,81.9,1375.863872090929,51.204800000000006,-0.12189000000000001
25,80.55000000000001,1430.438862554563,51.205290000000005,-0.12186000000000001
26,79.58000000000001,1492.9047100027976,51.205850000000005,-0.1218
27,77.81,1552.693754917917,51.20638,-0.12166
28,74.45,1623.09218561821,51.207,-0.12146000000000001
29,71.77,1676.4751206587448,51.20745000040726,-0.12119500252569801
30,70.57000000000001,1729.858030072256,51.2079,-0.12093000000000001
31,69.29,1786.268610180921,51.208385000253486,-0.12069500246605601
32,68.10000000000001,1842.6791860663998,51.208870000000005,-0.12046000000000001
33,68.12,1842.6791860663998,51.20886,-0.12046000000000001
34,67.7,1905.6583235863188,51.2094000004764,-0.12019000308314101
35,67.0,1968.6374224430763,51.20994,-0.11992000000000001
36,67.0,2017.9405381638107,51.210370000000005,-0.11975000000000001
37,66.69,2079.4487165394075,51.2109,-0.11950000000000001
38,66.02000000000001,2120.0628866388392,51.211220000000004,-0.11922
39,65.25999999999999,2165.4709768255025,51.211560000000006,-0.11886000000000001
40,64.16000000000001,2190.295413240189,51.21177,-0.11874000000000001
41,63.94000000000001,2226.080231977609,51.21209,-0.11869
42,63.0,2312.96082510636,51.21287,-0.11864000000000001
43,63.15000000000001,2348.816562643947,51.21318,-0.11878000000000001
44,62.660000000000004,2401.195593630383,51.21363000018026,-0.11899999783720401
45,63.38,2453.5746306647984,51.21408,-0.11922
46,63.37000000000001,2493.275830876296,51.21443000000001,-0.11933
47,62.94000000000001,2523.398360811824,51.21470000000001,-0.11936000000000001
48,62.2,2556.787064643597,51.215,-0.11936000000000001
49,62.00000000000001,2594.9409753239624,51.215340000000005,-0.11929000000000001
50,62.68,2679.457155397358,51.21609,-0.11910000000000001
51,63.93,2734.031125474659,51.216570000251686,-0.11894000162059101
52,64.28,2788.605063125962,51.21705000000001,-0.11878000000000001
53,65.54,2879.1455445797565,51.21784,-0.11847
54,67.82000000000001,2944.3979539433594,51.218405000404736,-0.11822000300695401
55,71.58,3009.6503313335406,51.218970000000006,-0.11797
56,71.56000000000002,3009.6503313335406,51.21896,-0.11797
57,73.55,3041.9163323142293,51.219240000000006,-0.11785000000000001
58,78.60000000000001,3100.0474754048078,51.219750000000005,-0.11767000000000001
59,83.0,3185.75648810647,51.22052000000001,-0.11765
60,83.63000000000001,3283.074272381986,51.22139000000001,-0.11779
61,83.17,3349.380193052409,51.221975000286,-0.117969997757927
62,82.35000000000001,3415.6860801852126,51.22256,-0.11815
63,82.36,3415.6860801852126,51.22256,-0.11815
64,81.7,3456.7644298743917,51.22292,-0.11828000000000001
65,81.06,3507.0218149263706,51.2233700001662,-0.11833999943352201
66,80.06,3557.2791662819604,51.22382,-0.1184
67,80.0,3636.987773431319,51.22453,-0.11825000000000001
