secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
151,0,99.5,1.69426,45.045,0,0,1571.1,11.86,46.5514,0,-7.84445,18,0,-255,0,0,0,0,0,0,0,0
152,0,99,1.70664,44.3052,0,0,1570,11.8601,46.5515,0,-8.22694,18,0,-255,0,0,0,0,0,0,0,0
153,0,98.5,1.71936,45.7164,0,0,1569.3,11.8603,46.5515,0,-8.39942,18,0,-255,0,0,0,0,0,0,0,0
154,0,98,1.73208,47.1276,0,0,1568.6,11.8604,46.5515,0,-8.29826,18,0,-255,0,0,0,0,0,0,0,0
155,31,96.5,1.74441,44.6256,0,0,1568.3,11.8606,46.5515,0,-7.8802,18,0,-255,0,0,0,0,0,0,0,0
156,62,95,1.75674,42.1236,0,0,1568,11.8608,46.5516,0,-7.43858,18,0,-255,0,0,0,0,0,0,0,0
157,116,94,1.76839,42.5268,0,0,1567.8,11.8609,46.5516,0,-6.61522,18,0,-255,0,0,0,0,0,0,0,0
158,116,93,1.78028,43.5672,0,0,1567.4,11.8611,46.5516,0,-5.89424,18,0,-255,0,0,0,0,0,0,0,0
159,58,92,1.79209,42.8958,0,0,1566.8,11.8612,46.5517,0,-5.39079,18,0,-255,0,0,0,0,0,0,0,0
160,0,91,1.80391,42.2244,0,0,1566.2,11.8613,46.5517,0,-4.88734,18,0,-255,0,0,0,0,0,0,0,0
161,0,91,1.81539,40.5108,0,0,1564.8,11.8615,46.5517,0,-5.21868,18,0,-255,0,0,0,0,0,0,0,0
162,0,90,1.82658,39.672,0,0,1563.6,11.8616,46.5517,0,-5.40289,18,0,-255,0,0,0,0,0,0,0,0
163,0,90,1.83756,39.6882,0,0,1563,11.8618,46.5518,0,-5.39903,18,0,-255,0,0,0,0,0,0,0,0
164,0,90,1.84854,39.7044,0,0,1562.4,11.8619,46.5518,0,-5.39516,18,0,-255,0,0,0,0,0,0,0,0
165,0,89.5,1.85935,39.2004,0,0,1561.7,11.862,46.5518,0,-5.7991,18,0,-255,0,0,0,0,0,0,0,0
166,0,89,1.87017,38.6964,0,0,1561,11.8622,46.5518,0,-6.20304,18,0,-255,0,0,0,0,0,0,0,0
167,0,89,1.88111,39.8376,0,0,1560,11.8623,46.5518,0,-6.94544,18,0,-255,0,0,0,0,0,0,0,0
168,0,88,1.8924,41.4504,0,0,1559.2,11.8625,46.5518,0,-7.31762,18,0,-255,0,0,0,0,0,0,0,0
169,0,87,1.90376,40.7772,0,0,1558.2,11.8626,46.5518,0,-7.69007,18,0,-255,0,0,0,0,0,0,0,0
170,0,86,1.91367,34.3458,0,0,1557.6,11.8627,46.5517,0,-7.78769,18,0,-255,0,0,0,0,0,0,0,0
171,0,85,1.92358,27.9144,0,0,1557,11.8628,46.5517,0,-7.17363,18,0,-255,0,0,0,0,0,0,0,0
172,39,85,1.93065,23.6808,0,0,1556,11.8629,46.5516,0,-7.51567,18,0,-255,0,0,0,0,0,0,0,0
173,44,85,1.93694,21.4992,0,0,1554.8,11.863,46.5516,0,-8.87701,18,0,-255,0,0,0,0,0,0,0,0
174,49,85,1.94344,23.481,0,0,1554.3,11.863,46.5516,0,-9.10039,18,0,-255,0,0,0,0,0,0,0,0
175,54,85,1.94993,25.4628,0,0,1553.8,11.8631,46.5515,0,-9.22296,18,0,-255,0,0,0,0,0,0,0,0
176,56,87,1.9569,27.1764,0,0,1553.6,11.8631,46.5515,0,-8.86266,18,0,-255,0,0,0,0,0,0,0,0
177,57.5,88.5,1.96476,28.503,0,0,1553.4,11.8632,46.5514,0,-8.20303,18,0,-255,0,0,0,0,0,0,0,0
178,59,90,1.97262,29.8296,0,0,1553.2,11.8633,46.5514,0,-7.74889,18,0,-255,0,0,0,0,0,0,0,0
179,59.5,91.5,1.98078,30.1986,0,0,1553,11.8634,46.5513,0,-7.11371,18,0,-255,0,0,0,0,0,0,0,0
180,60,93,1.98894,30.5676,0,0,1552.8,11.8634,46.5513,0,-6.75336,18,0,-255,0,0,0,0,0,0,0,0
181,62,96,1.99735,30.9024,0,0,1552.4,11.8635,46.5512,0,-6.62353,18,0,-255,0,0,0,0,0,0,0,0
182,64,97,2.0062,31.86,0,0,1551.7,11.8636,46.5512,0,-6.00007,18,0,-255,0,0,0,0,0,0,0,0
183,66,98,2.01505,32.8176,0,0,1551,11.8637,46.5512,0,-4.88324,18,0,-255,0,0,0,0,0,0,0,0
184,68,100,2.02441,33.9588,0,0,1551,11.8639,46.5511,0,-4.11341,18,0,-255,0,0,0,0,0,0,0,0
185,69.5,101,2.03411,34.9002,0,0,1550.5,11.864,46.5511,0,-3.85879,18,0,-255,0,0,0,0,0,0,0,0
186,71,102,2.04382,35.8416,0,0,1550,11.8641,46.5511,0,-4.08704,18,0,-255,0,0,0,0,0,0,0,0
187,72.5,102,2.05402,36.7812,0,0,1549.5,11.8642,46.5511,0,-4.32303,18,0,-255,0,0,0,0,0,0,0,0
188,74,102,2.06421,37.7208,0,0,1549,11.8644,46.5511,0,-4.55901,18,0,-255,0,0,0,0,0,0,0,0
189,75,102.6,2.07513,38.3522,0,0,1548.76,11.8645,46.5511,0,-4.53369,18,0,-255,0,0,0,0,0,0,0,0
