secs,alt,distance,lat,lon
59,24.68,2972.6362111285594,50.9360950009378,0.027054995453183003
60,24.950000000000003,3030.4171336275963,50.936510000000006,0.02755
61,25.48,3100.739136458348,50.93712500017613,0.027779996939548003
62,27.32,3171.0611506675345,50.937740000000005,0.028010000000000004
63,29.110000000000003,3262.669216909459,50.93851500080606,0.028449992654840002
64,31.32,3354.2772880203056,50.93929000000001,0.028890000000000002
65,31.01,3425.313879339459,50.93983000000001,0.02943
66,30.6,3506.409967830221,50.94031000321929,0.030299990995842
67,30.590000000000003,3587.5060605666376,50.94079000000001,0.031170000000000003
68,30.680000000000003,3628.4866207389896,50.941,0.031650000000000005
69,29.92,3696.1908416604606,50.94144000376904,0.032316654008658005
70,26.6,3763.8950625803327,50.94188000374273,0.032983320635299004
71,24.59,3831.5992956612176,50.94232,0.03365
72,19.23,3924.7532889394456,50.94276000000001,0.034780000000000005
73,17.95,3982.4756112966165,50.943090001760645,0.035414995567690004
74,15.320000000000002,4040.1979200243313,50.94342,0.036050000000000006
75,13.940000000000001,4095.078479702708,50.943870000000004,0.03637
76,13.0,4182.027781773851,50.94465,0.03644
77,14.0,4243.244421941223,50.94520000000001,0.03645
78,15.92,4297.829200106477,50.945660000000004,0.03672
79,18.740000000000002,4366.766082687809,50.946020000000004,0.037520000000000005
80,22.650000000000002,4408.557362918538,50.94628,0.037950000000000005
81,25.820000000000004,4456.978545973334,50.94661000000001,0.038400000000000004
82,25.800000000000004,4456.978545973334,50.94661000000001,0.03839
83,27.000000000000004,4471.819029629176,50.94671,0.03853
84,29.05,4531.50593896909,50.94724000010237,0.038659998525201
85,31.040000000000003,4591.192841505216,50.947770000000006,0.038790000000000005
86,32.629999999999995,4649.051765965728,50.948280000000004,0.038630000000000005
87,34.81,4714.671184680111,50.94881,0.039040000000000005
88,36.7,4762.855948677589,50.94924,0.03912
89,41.260000000000005,4820.714802987305,50.94975000020255,0.038960001726325
90,43.76,4878.57363614048,50.95026000000001,0.0388
91,46.45,4923.290240787067,50.950660000000006,0.038740000000000004
92,47.18000000000001,4972.007669205643,50.95109,0.038610000000000005
93,45.57000000000001,5028.18936298765,50.951550000000005,0.03828
94,38.220000000000006,5108.518320724083,50.952270000000006,0.038360000000000005
95,35.410000000000004,5164.382165555565,50.95277,0.038290000000000005
96,31.470000000000006,5241.72734425212,50.95336500146052,0.037720007227269
97,30.0,5319.072503872993,50.95396,0.03715
98,28.37,5380.719306949622,50.95445,0.03674
99,27.64,5433.757292298736,50.95492000000108,0.036615001281657004
100,27.000000000000004,5486.795292459903,50.95539,0.03649
101,27.000000000000004,5506.968986967344,50.955490000000005,0.036250000000000004
102,27.090000000000003,5535.724227278659,50.95541000000001,0.03586
103,28.01,5562.388475840927,50.955420000000004,0.035480000000000005
104,28.270000000000003,5590.352882642648,50.95557,0.035160000000000004
105,30.320000000000004,5647.438199873149,50.95593000162343,0.034580004191574004
106,34.17,5704.523457730483,50.95629,0.034
107,38.74,5746.111238625246,50.956430000000005,0.03345
108,40.300000000000004,5761.555258568464,50.95651,0.03327
109,40.300000000000004,5761.555258568464,50.95651,0.03327
110,41.43,5785.534945749579,50.95665,0.033010000000000005
111,43.64000000000001,5856.779377371869,50.956860000000006,0.03205
112,42.68,5928.3218571200205,50.956880000000005,0.031030000000000002
113,42.71,5989.567129381952,50.95693000000001,0.030160000000000003
114,43.63,6049.122063484229,50.95711000000001,0.02936
115,43.510000000000005,6066.327170682467,50.957190000000004,0.029150000000000002
116,43.0,6089.053948863211,50.95732,0.028900000000000002
117,41.910000000000004,6157.593124281435,50.957860000000004,0.028430000000000004
118,37.76,6219.953458821454,50.958310000000004,0.0279
119,36.13,6278.760389982281,50.95861500199023,0.027215004525578002
120,36.22,6337.5673261666,50.958920000000006,0.02653
121,36.22,6355.474454884403,50.95899000000001,0.0263
122,36.87,6368.978646263817,50.959010000000006,0.02611
123,37.790000000000006,6390.824125129565,50.95899000000001,0.025800000000000003
124,37.790000000000006,6404.190022200602,50.959,0.02561
125,37.790000000000006,6416.179499796159,50.959070000000004,0.025480000000000003
126,39.010000000000005,6428.017516511945,50.959160000000004,0.025390000000000003
127,39.010000000000005,6441.446388893835,50.95928000000001,0.025370000000000004
128,39.650000000000006,6461.916401587134,50.95946000000001,0.025310000000000003
129,40.71,6485.2290611990275,50.95965,0.02517
130,42.06,6502.054275511991,50.95975000000001,0.024990000000000002
131,44.52,6585.698580233388,50.96016,0.02399
132,45.970000000000006,6627.5322021416905,50.96032,0.023450000000000002
133,46.3,6650.802931002185,50.96045,0.023190000000000002
134,46.7,6665.271495154338,50.96056,0.023080000000000003
135,47.16,6680.549400789425,50.96069000000001,0.023010000000000003
136,48.0,6701.984088868762,50.96088,0.02296
137,48.080000000000005,6709.884478922428,50.960930000000005,0.02288
138,48.52,6761.568671749879,50.96103,0.022160000000000003
139,48.52,6793.42600060605,50.96107000000001,0.02171
140,47.88,6863.047113586767,50.96112,0.020720000000000002
141,47.88,6898.167389580214,50.9611,0.020220000000000002
142,46.660000000000004,6969.930191593436,50.9611550044481,0.019200001088278
143,44.96000000000001,7041.692976837888,50.96121,0.01818
144,44.57000000000001,7127.877559112207,50.9615,0.01704
145,42.0,7181.05566040527,50.96163000000001,0.01631
146,39.23,7246.744533449813,50.96108,0.01665
147,37.93000000000001,7266.126654935825,50.960910000000005,0.016710000000000003
148,35.43,7306.193099534586,50.960550000000005,0.016710000000000003
149,33.580000000000005,7346.198374516297,50.96020000000001,0.01658
150,31.5,7408.267543206028,50.959680000000006,0.01626
151,30.560000000000002,7452.8728590566725,50.95933,0.015950000000000002
152,27.590000000000003,7494.307268793388,50.959030000000006,0.015600000000000001
153,25.84,7563.715361828746,50.95843000000001,0.015330000000000002
154,25.84,7563.715361828746,50.958420000000004,0.015330000000000002
155,22.770000000000003,7634.194949472639,50.95781,0.01506
156,21.120000000000005,7680.944391515488,50.957390000000004,0.015050000000000001
157,19.89,7731.8561584335,50.956935000037625,0.015125000732124002
158,18.680000000000003,7782.767928396083,50.956480000000006,0.015200000000000002
159,18.680000000000003,7799.594241313049,50.95633,0.015170000000000001
160,18.340000000000003,7817.301726820313,50.95619000000001,0.015050000000000001
161,18.1,7834.3874521049975,50.95608000000001,0.01488
162,18.0,7863.636712169094,50.95584,0.01471
163,20.990000000000002,7936.466445995233,50.95519,0.014830000000000001
164,21.220000000000002,7975.934598026908,50.95485000000001,0.014990000000000002
165,21.75,8016.736495706873,50.95449000000001,0.0151
166,20.92,8069.140847679172,50.954040000000006,0.01488
167,20.810000000000002,8147.246507081836,50.953390000837025,0.01445999418001
168,23.39,8225.352186645347,50.952740000000006,0.01404
169,25.210000000000004,8258.815234058195,50.952470000000005,0.01383
170,26.340000000000003,8278.014355375131,50.95234000000001,0.01365
171,27.57,8293.436737679482,50.952220000000004,0.013540000000000002
172,28.220000000000002,8315.867015345591,50.95215,0.013240000000000002
173,28.720000000000002,8345.755312391002,50.951980000000006,0.012910000000000001
174,29.210000000000004,8372.553684505416,50.95187000000001,0.012570000000000001
175,30.11,8424.49291547691,50.95152,0.01208
176,30.830000000000002,8480.566081367553,50.95107500059559,0.011704996405564001
177,31.73,8536.639246045024,50.950630000000004,0.011330000000000002
178,31.720000000000006,8590.715956622103,50.95024000103651,0.010869996297198
179,31.330000000000002,8644.792704101921,50.949850000000005,0.01041
180,31.160000000000004,8739.72147383161,50.94940500571805,0.009254989000201
181,29.75,8834.650253085769,50.94896000000001,0.008100000000000001
182,29.960000000000004,8911.164557961149,50.948525003041404,0.007254992078174
183,29.620000000000005,8987.678860300613,50.94809000000001,0.006410000000000001
184,29.0,9082.986925602489,50.94751,0.005410000000000001
185,29.080000000000002,9111.383303109142,50.947300000000006,0.00564
186,29.02,9137.013052705108,50.94709,0.005790000000000001
187,28.84,9159.96816785315,50.94689,0.00587
188,29.44,9232.585110336164,50.94624,0.00578
189,31.900000000000006,9274.900715045447,50.94586,0.00576
190,33.03,9321.901918014322,50.945440000000005,0.005690000000000001
191,35.79,9405.479648094679,50.94469,0.0056300000000000005
192,35.79,9405.479648094679,50.944680000000005,0.0056300000000000005
193,36.13,9451.159345036427,50.94427,0.005600000000000001
194,36.47,9482.195307871338,50.944010000000006,0.00576
195,37.21,9581.09535625708,50.943200000000004,0.00634
196,38.160000000000004,9631.763708852934,50.942795000351346,0.006670002967287001
197,38.59,9682.432033014871,50.94239,0.007
198,38.88,9732.484236073047,50.94197500051235,0.0072750023291090005
199,39.68,9782.536484828352,50.94156,0.00755
200,40.0,9808.478015235818,50.94133,0.0076100000000000004
201,38.74,9827.720461633746,50.94116,0.007660000000000001
202,35.370000000000005,9900.100417251393,50.94050999998102,0.007693334266774001
203,33.02,9972.480372867907,50.93985999995255,0.0077266676015520005
204,28.180000000000003,10044.860318974503,50.93921,0.00776
205,26.11,10076.149122431754,50.938930000000006,0.00772
206,23.28,10151.281067161342,50.938255000040705,0.007735000216861
207,19.21,10226.41302073739,50.937580000000004,0.007750000000000001
208,17.96,10267.616305464744,50.93721000000001,0.007730000000000001
209,17.87,10293.453399276299,50.936980000000005,0.00768
210,18.0,10330.396794465576,50.93666,0.007540000000000001
211,18.0,10348.244655190854,50.936510000000006,0.007450000000000001
212,17.45,10426.830617213647,50.93587500092941,0.006959993235157001
213,15.71,10505.416555518212,50.93524000000001,0.006470000000000001
214,14.780000000000001,10570.385848695874,50.93481500175453,0.00583499424582
215,15.620000000000001,10635.355151884665,50.93439000000001,0.005200000000000001
216,15.850000000000003,10694.59471401768,50.933910000539214,0.00483499621025
217,16.46,10753.83426882796,50.93343,0.00447
218,18.410000000000004,10835.17665890005,50.93275250239185,0.004034980969270001
219,21.080000000000002,10916.519048972625,50.93207500316758,0.0035999746123270004
220,23.69,10997.861439045038,50.93139750232729,0.0031649809285260004
221,27.4,11079.203813637221,50.93072,0.0027300000000000002
222,28.790000000000003,11114.658072080721,50.930420000000005,0.00256
223,29.130000000000003,11191.586226342175,50.92974000039104,0.002363327600627
224,29.7,11268.51438060353,50.92906000045175,0.002166660951619
225,32.870000000000005,11345.442555469801,50.928380000000004,0.00197
226,32.71,11406.262954068938,50.92786500042617,0.0016799968270820001
227,32.470000000000006,11467.08336850311,50.927350000000004,0.0013900000000000002
228,32.71,11517.519149939202,50.926930000513565,0.001119997692272
229,33.54,11567.954979951199,50.92651000000001,0.0008500000000000001
230,33.580000000000005,11631.501565368562,50.926020001022266,0.00038499519595400005
231,34.24,11695.048176441751,50.92553,-8e-05
232,35.620000000000005,11747.372922972521,50.925120000627466,-0.00044500316468200005
233,36.59,11799.697684447183,50.924710000000005,-0.0008100000000000001
234,38.39,11882.038873164183,50.92399,-0.00108
235,42.24000000000001,11967.238586981515,50.923224999941375,-0.001125000743889
236,46.00000000000001,12052.438285813858,50.92246,-0.00117
237,44.26,12108.980313752032,50.922610000000006,-0.0004
238,43.57,12152.479638029348,50.92268000000001,0.00021
239,43.61,12169.76898905272,50.92275,0.00043000000000000004
