secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
50,69,79,0.47284,35.91,0,45,208.8,11.7644,45.8064,0,-2.85447,20,0,50,52.5,53.5,16,17,0,0,0,0
51,69,79,0.48284,36.0432,0,0,208.8,11.7645,45.8063,0,-2.44463,20,0,50,28,39,8,11.5,0,0,0,0
52,69,79,0.49283,35.91,0,0,208.8,11.7645,45.8062,0,-1.83239,20,0,50,28,39,8,11.5,0,0,0,0
53,0,79,0.50287,36.144,0,0,208.6,11.7646,45.8062,0,-1.62301,20,0,0,0,0,0,0,0,0,0,0
54,0,80,0.51269,35.406,0,0,208.4,11.7646,45.8061,0,-1.6207,20,0,0,0,0,0,0,0,0,0,0
55,0,80,0.52159,32.0436,0,0,208.2,11.7647,45.806,0,-1.63817,20,0,0,0,0,0,0,0,0,0,0
56,0,79,0.52934,27.8784,0,0,208.2,11.7648,45.8059,0,-1.23,20,0,0,0,0,0,0,0,0,0,0
57,0,79,0.53615,24.5196,0,0,208,11.7648,45.8058,0,-1.32208,20,0,0,0,0,0,0,0,0,0,0
58,8,79,0.54218,21.7008,0,8,207.8,11.7649,45.8058,0,-1.65375,20,0,0,0,0,0,0,0,0,0,0
59,8,78,0.54715,17.9028,0,0,207.8,11.7649,45.8057,0,-1.45335,20,0,0,0,0,0,0,0,0,0,0
60,8,78,0.5518,16.7292,0,0,207.8,11.7649,45.8057,0,-1.25295,20,0,0,0,0,0,0,0,0,0,0
61,0,78,0.55615,15.6528,0,0,207.8,11.7649,45.8056,0,-1.25295,20,0,0,0,0,0,0,0,0,0,0
62,0,78,0.5609,17.0964,0,0,207.8,11.7649,45.8056,0,-1.25295,20,0,0,0,0,0,0,0,0,0,0
63,14,77,0.56628,19.3824,0,25,207.8,11.7648,45.8056,0,-1.05375,20,0,0,8.5,91.5,1.5,26.5,0,0,0,0
64,35,77,0.57201,20.6244,0,140,207.8,11.7648,45.8056,0,-0.85008,20,0,0,8.5,91.5,1.5,26.5,0,0,0,0
65,43,78,0.57802,21.6324,0,403,207.8,11.7647,45.8055,0,-0.625361,20,0,52,99.5,99.5,33,35,0,0,0,0
66,47,78,0.58408,21.834,0,409,207.8,11.7647,45.8055,0,-0.625361,20,0,53,99.5,99.5,33,35,0,0,0,0
67,47,79,0.59035,22.5396,0,261,207.8,11.7646,45.8055,0,-0.331675,20,0,53,98,92,33.5,31,0,0,0,0
68,50,79,0.59616,20.9592,0,261,208,11.7645,45.8055,0,0.344234,20,0,56,98,92,33.5,31,0,0,0,0
69,50,80,0.60177,20.1888,0,73,208.2,11.7644,45.8055,0,0.70074,20,0,60,81,67,24.5,19,0,0,0,0
70,52,81,0.60739,20.1888,0,73,208.2,11.7644,45.8055,0,0.70074,20,0,60,47,54,15,17.5,0,0,0,0
71,54,82,0.61312,20.6568,0,108,208.6,11.7643,45.8054,0,1.39882,20,0,52,58,71,17.5,22,0,0,0,0
72,55,83,0.61913,21.6324,0,112,208.4,11.7642,45.8054,0,1.06604,21,0,46,64,66,19.5,20.5,0,0,0,0
73,55,83,0.62546,22.8096,0,140,208.6,11.7642,45.8054,0,1.382,21,0,46,69,68,20.5,20.5,0,0,0,0
74,58,84,0.63207,23.7816,0,140,208.6,11.7641,45.8054,0,1.382,21,0,55,69,68,20.5,20.5,0,0,0,0
75,63,85,0.63878,24.1524,0,145,208.8,11.764,45.8053,0,1.68006,21,0,48,68.5,66.5,20.5,21,0,0,0,0
76,65,86,0.64573,24.9912,0,137,209,11.764,45.8053,0,1.96783,21,0,55,68.5,63,21.5,20,0,0,0,0
77,67,86,0.65286,25.6644,0,138,209.2,11.7639,45.8053,0,2.24833,21,0,52,68.5,64.5,21.5,21,0,0,0,0
78,69,87,0.66025,26.6364,0,142,209.4,11.7638,45.8052,0,2.17474,21,0,52,66,64,20.5,21.5,0,0,0,0
79,69,87,0.66778,27.108,0,0,209.4,11.7637,45.8052,0,1.81823,21,0,59,66,64,20.5,21.5,0,0,0,0
80,69,87,0.67518,26.6364,0,0,209.4,11.7637,45.8052,0,1.81823,21,0,59,66,64,20.5,21.5,0,0,0,0
81,0,87,0.68245,26.2008,0,0,209.4,11.7636,45.8051,0,1.12015,21,0,0,0,0,0,0,0,0,0,0
82,0,87,0.69005,27.3096,0,0,209.4,11.7635,45.8051,0,1.45293,21,0,0,0,0,0,0,0,0,0,0
83,14,87,0.69778,27.8784,0,26,209.4,11.7634,45.805,0,1.13697,21,0,64,81.5,74.5,23,21.5,0,0,0,0
84,75,86,0.70582,28.9224,0,162,209.4,11.7634,45.805,0,1.13697,21,0,52,81.5,74.5,23,21.5,0,0,0,0
85,76,86,0.71405,29.592,0,206,209.4,11.7633,45.805,0,0.838911,21,0,51,74,73,23,24,0,0,0,0
86,79,87,0.72245,30.2652,0,201,209.4,11.7632,45.805,0,0.551141,21,0,55,71,68,21,22,0,0,0,0
87,82,87,0.73099,30.7692,0,214,209.2,11.7631,45.805,0,0.036444,21,0,53,69.5,60.5,20.5,19.5,0,0,0,0
88,82,87,0.7396,31.0032,0,158,209,11.763,45.8049,0,-0.46648,21,0,53,69.5,60.5,20.5,19.5,0,0,0,0
89,84,87,0.74826,31.14,0,106,208.6,11.7628,45.8049,0,-0.928374,21,0,56,59.5,54,18,17,0,0,0,0
90,84,87,0.75694,31.2732,0,102,208.4,11.7627,45.8049,0,-1.15879,21,0,56,47.5,47,14.5,15,0,0,0,0
91,83,88,0.76566,31.374,0,102,208.4,11.7626,45.8049,0,-1.15879,21,0,58,47.5,47,14.5,15,0,0,0,0
92,85,88,0.77434,31.2732,0,93,208.2,11.7625,45.8048,0,-1.3892,21,0,49,42.5,53.5,11,17,0,0,0,0
93,84,90,0.78306,31.374,0,124,208.2,11.7624,45.8048,0,-1.3892,21,0,52,53,55,16,15.5,0,0,0,0
94,84,90,0.79174,31.2732,0,112,208.2,11.7623,45.8047,0,-1.3892,21,0,55,53,55,16,15.5,0,0,0,0
95,86,92,0.80043,31.2732,0,115,208,11.7623,45.8047,0,-1.61935,21,0,55,56.5,52,17,16,0,0,0,0
96,85,93,0.80912,31.2732,0,116,207.8,11.7622,45.8047,0,-1.8495,21,0,55,54,51,16.5,15,0,0,0,0
97,84,94,0.81784,31.374,0,98,207.6,11.7621,45.8046,0,-1.84467,21,0,56,48.5,46,14,14,0,0,0,0
98,85,95,0.82666,31.7772,0,99,207.4,11.762,45.8046,0,-1.83914,21,0,56,48,49,14.5,15,0,0,0,0
99,85,97,0.83556,32.0436,0,108,207.2,11.7619,45.8045,0,-1.60196,21,0,52,51,50,15,15,0,0,0,0
100,85,98,0.84467,32.7852,0,94,207.2,11.7618,45.8045,0,-1.37155,21,0,59,51,50,15,15,0,0,0,0
101,79,99,0.85404,33.6924,0,82,207,11.7617,45.8045,0,-1.585,21,0,56,39,51,11,15,0,0,0,0
102,81,99,0.86368,34.7652,0,106,207,11.7615,45.8045,0,-1.35458,21,0,54,39,51,11,15,0,0,0,0
103,81,100,0.87349,35.3052,0,66,206.8,11.7614,45.8044,0,-1.55845,21,0,54,44,30.5,13,9.5,0,0,0,0
104,81,100,0.88343,35.7408,0,0,207,11.7613,45.8044,0,-1.35725,21,0,58,44,30.5,13,9.5,0,0,0,0
105,81,100,0.89321,35.2368,0,0,206.8,11.7612,45.8044,0,-1.3316,21,0,58,44,30.5,13,9.5,0,0,0,0
106,0,100,0.90295,35.0676,0,0,206.8,11.7611,45.8044,0,-1.10145,21,0,0,0,0,0,0,0,0,0,0
107,0,100,0.91252,34.4628,0,0,206.8,11.7609,45.8044,0,-0.872089,21,0,0,0,0,0,0,0,0,0,0
108,0,99,0.92209,34.4628,0,0,206.8,11.7608,45.8043,0,-0.645332,21,0,0,0,0,0,0,0,0,0,0
109,0,98,0.93154,33.9948,0,0,206.8,11.7607,45.8043,0,-0.420613,21,0,0,0,0,0,0,0,0,0,0
110,0,97,0.94086,33.5556,0,0,206.4,11.7606,45.8043,0,-0.849797,21,0,0,0,0,0,0,0,0,0,0
111,0,96,0.94914,29.8296,0,0,206,11.7605,45.8042,0,-1.11944,21,0,0,0,0,0,0,0,0,0,0
112,0,94,0.95621,25.4268,0,0,205.4,11.7604,45.8042,0,-1.9681,21,0,0,0,0,0,0,0,0,0,0
113,0,93,0.96293,24.2172,0,0,205,11.7603,45.8041,0,-2.35946,21,0,0,0,0,0,0,0,0,0,0
114,0,92,0.96943,23.346,0,0,204.8,11.7602,45.8041,0,-2.86836,21,0,0,0,0,0,0,0,0,0,0
115,0,91,0.97608,23.9832,0,0,204.6,11.7601,45.8041,0,-2.96461,21,0,0,0,0,0,0,0,0,0,0
116,0,90,0.98289,24.5196,0,0,204.4,11.76,45.8041,0,-3.2583,21,0,0,0,0,0,0,0,0,0,0
117,9,89,0.98993,25.326,0,19,204.2,11.76,45.804,0,-3.54239,21,0,0,90.5,60.5,42.5,16,0,0,0,0
118,64,89,0.99721,26.2008,0,122,204.4,11.7599,45.804,0,-3.26767,21,0,55,63.5,57.5,19,17,0,0,0,0
119,68,88,1.00443,25.9992,0,123,204.4,11.7599,45.8039,0,-3.26767,21,0,55,62,61,19.5,19.5,0,0,0,0
120,71,88,1.01159,25.7652,0,137,204.4,11.7598,45.8039,0,-2.83848,21,0,53,62,61,19.5,19.5,0,0,0,0
121,70,88,1.01879,25.9308,0,139,204.4,11.7597,45.8038,0,-2.35539,21,0,54,63,64.5,19.5,18.5,0,0,0,0
122,69,88,1.02601,25.9992,0,153,204.4,11.7596,45.8038,0,-1.50673,21,0,53,63,64.5,19.5,18.5,0,0,0,0
123,71,88,1.03336,26.4708,0,147,204.4,11.7595,45.8038,0,-0.911496,21,0,51,67.5,66,19.5,20,0,0,0,0
124,70,88,1.04071,26.4708,0,161,204.4,11.7594,45.8038,0,-0.603803,21,0,51,64.5,66.5,19.5,20.5,0,0,0,0
125,71,89,1.04809,26.5356,0,159,204.4,11.7594,45.8038,0,-0.303051,21,0,50,66.5,66.5,20.5,22,0,0,0,0
126,70,89,1.05546,26.5356,0,146,204.4,11.7593,45.8038,0,-0.00936563,21,0,52,65,63,19.5,20,0,0,0,0
127,73,89,1.06286,26.6364,0,141,204.4,11.7592,45.8038,0,0.274725,21,0,50,61.5,64.5,18.5,20.5,0,0,0,0
128,72,89,1.07026,26.6364,0,134,204.4,11.7591,45.8038,0,-4.64517e-14,21,0,51,61,61,19.5,19,0,0,0,0
129,72,90,1.07768,26.7372,0,127,204.4,11.759,45.8038,0,-4.64517e-14,21,0,53,61,61,19.5,19,0,0,0,0
130,72,90,1.08521,27.108,0,127,204.6,11.7589,45.8037,0,0.265604,21,0,53,57,60.5,16,18.5,0,0,0,0
131,73,90,1.09285,27.4788,0,140,204.6,11.7588,45.8037,0,0.265604,21,0,52,62.5,62,18.5,20.5,0,0,0,0
132,74,89,1.10062,27.9792,0,142,204.6,11.7587,45.8037,0,0.265604,21,0,54,65,59.5,19.5,18,0,0,0,0
133,74,89,1.10854,28.4832,0,118,204.8,11.7586,45.8037,0,0.51813,21,0,54,60.5,53,18.5,16,0,0,0,0
134,76,89,1.11651,28.7208,0,118,204.8,11.7585,45.8037,0,0.51813,21,0,54,56.5,54,17,17,0,0,0,0
135,77,89,1.12461,29.1564,0,96,204.8,11.7584,45.8037,0,0.51813,21,0,54,48,50.5,14.5,15,0,0,0,0
136,77,89,1.13289,29.8296,0,93,204.8,11.7583,45.8036,0,0.51813,21,0,54,51.5,48.5,15,15,0,0,0,0
137,80,88,1.14121,29.9304,0,93,204.8,11.7582,45.8036,0,0.51813,21,0,62,51.5,48.5,15,15,0,0,0,0
138,80,89,1.1495,29.8296,0,0,204.8,11.7581,45.8036,0,0.51813,21,0,62,52,43.5,15,13,0,0,0,0
139,80,89,1.15774,29.6928,0,0,204.6,11.758,45.8036,0,0.275411,21,0,62,52,43.5,15,13,0,0,0,0
140,0,89,1.1659,29.358,0,0,204.6,11.7579,45.8035,0,0.00980681,21,0,0,0,0,0,0,0,0,0,0
141,0,89,1.17405,29.358,0,0,204.6,11.7578,45.8035,0,0.00980681,21,0,0,0,0,0,0,0,0,0,0
142,0,89,1.18221,29.358,0,0,204.6,11.7577,45.8035,0,0.00980681,21,0,0,0,0,0,0,0,0,0,0
143,0,88,1.18964,26.7732,0,0,204.6,11.7577,45.8034,0,-0.242718,21,0,0,0,0,0,0,0,0,0,0
144,0,87,1.19577,22.068,0,0,204.6,11.7576,45.8034,0,-0.242718,21,0,0,0,0,0,0,0,0,0,0
145,0,87,1.20077,18.0036,0,0,204.8,11.7575,45.8034,0,0.157282,21,0,0,0,0,0,0,0,0,0,0
146,0,86,1.2058,18.1044,0,0,204.6,11.7574,45.8033,0,-0.240333,21,0,0,0,0,0,0,0,0,0,0
147,6,85,1.21144,20.2896,0,18,204.6,11.7573,45.8033,0,-0.240333,21,0,2,78.5,94,60.5,39,0,0,0,0
148,6,84,1.21764,22.338,0,114,204.4,11.7573,45.8033,0,-0.562913,21,0,2,78.5,94,60.5,39,0,0,0,0
149,53,84,1.22445,24.5196,0,114,204.2,11.7573,45.8032,0,-0.613881,21,0,55,78.5,82.5,60.5,24.5,0,0,0,0
150,65,84,1.23185,26.6364,0,218,204.2,11.7573,45.8032,0,-0.613881,21,0,55,75.5,67.5,22,21.5,0,0,0,0
151,71,84,1.23963,27.9792,0,171,204.2,11.7574,45.8031,0,-0.613881,21,0,57,76,61.5,24,20,0,0,0,0
152,76,84,1.24781,29.4588,0,128,204,11.7574,45.8031,0,-0.858379,21,0,57,76,61.5,24,20,0,0,0,0
153,77,85,1.25619,30.1644,0,107,204,11.7574,45.803,0,-0.858379,21,0,57,61,51,18.5,15,0,0,0,0
154,81,85,1.26488,31.2732,0,88,203.8,11.7575,45.8029,0,-1.08853,21,0,55,48,42,15,12.5,0,0,0,0
155,84,86,1.27393,32.5836,0,82,203.6,11.7575,45.8029,0,-1.70952,21,0,56,45,43,13,12.5,0,0,0,0
156,81,87,1.28319,33.354,0,85,203.6,11.7576,45.8028,0,-1.31191,21,0,53,51,51.5,15,16,0,0,0,0
157,73,87,1.29272,34.2972,0,59,203.6,11.7576,45.8027,0,-1.31191,21,0,50,46,33.5,14,9.5,0,0,0,0
158,73,87,1.30251,35.2368,0,63,203.4,11.7577,45.8027,0,-1.19362,21,0,59,46,33.5,14,9.5,0,0,0,0
159,82,87,1.31249,35.91,0,97,203.2,11.7577,45.8026,0,-1.10033,21,0,52,49,49.5,14.5,14.5,0,0,0,0
160,83,87,1.32255,36.2448,0,80,202.8,11.7578,45.8025,0,-1.49795,21,0,49,41,52,12.5,16.5,0,0,0,0
161,83,86,1.33281,36.9144,0,0,202.4,11.7578,45.8024,0,-1.88781,21,0,49,41,52,12.5,16.5,0,0,0,0
162,77,86,1.34303,36.8136,0,0,202.2,11.7579,45.8023,0,-1.83901,21,0,49,0,0,0,0,0,0,0,0
163,77,85,1.35314,36.4104,0,0,202,11.7579,45.8022,0,-2.03683,21,0,49,0,0,0,0,0,0,0,0
164,77,85,1.36312,35.91,0,0,201.6,11.7579,45.8021,0,-2.20748,21,0,49,0,0,0,0,0,0,0,0
165,0,85,1.3731,35.91,0,0,201.2,11.7579,45.8021,0,-2.38729,21,0,0,0,0,0,0,0,0,0,0
166,0,84,1.3831,36.0432,0,0,200.8,11.7579,45.802,0,-2.78729,21,0,0,0,0,0,0,0,0,0,0
167,0,82,1.39303,35.7408,0,0,200.2,11.7579,45.8019,0,-3.39152,21,0,0,0,0,0,0,0,0,0,0
168,0,81,1.40287,35.406,0,0,199.6,11.7579,45.8018,0,-3.79699,21,0,0,0,0,0,0,0,0,0,0
169,0,81,1.41279,35.7408,0,0,199.2,11.7579,45.8017,0,-3.99981,21,0,0,0,0,0,0,0,0,0,0
170,0,80,1.42286,36.2448,0,0,198.8,11.7579,45.8016,0,-3.99942,21,0,0,0,0,0,0,0,0,0,0
171,0,80,1.43274,35.5716,0,0,198.6,11.7579,45.8015,0,-3.81198,21,0,0,0,0,0,0,0,0,0,0
172,5,80,1.44281,36.2448,0,1,198.2,11.7579,45.8014,0,-4.01351,21,0,0,0,0,0,0,0,0,0,0
173,5,80,1.45302,36.7488,0,150,197.4,11.7579,45.8014,0,-4.59923,21,0,100,0,0,0,0,0,0,0,0
174,83,80,1.46343,37.4544,0,150,197,11.7578,45.8013,0,-4.58267,21,0,46,54.5,56.5,16,16.5,0,0,0,0
175,83,81,1.47387,37.62,0,89,196.8,11.7577,45.8012,0,-4.37344,21,0,48,39.5,38.5,11,11,0,0,0,0
176,84,82,1.48444,37.9908,0,98,196.6,11.7576,45.8011,0,-4.16266,21,0,60,50.5,41.5,14.5,11.5,0,0,0,0
177,85,82,1.49504,38.1924,0,58,196.2,11.7576,45.8011,0,-3.93579,21,0,53,50.5,35,14.5,11,0,0,0,0
178,84,83,1.50564,38.1924,0,49,196,11.7575,45.801,0,-3.51471,21,0,50,50.5,35,14.5,11,0,0,0,0
179,85,84,1.51637,38.5632,0,68,195.8,11.7574,45.8009,0,-3.29788,21,0,55,40.5,36,12.5,10.5,0,0,0,0
180,85,84,1.52707,38.5632,0,75,195.4,11.7573,45.8008,0,-3.27449,20,0,55,40.5,43,12.5,13,0,0,0,0
181,88,85,1.53778,38.5632,0,69,195,11.7573,45.8007,0,-3.44554,20,0,53,35.5,39,10.5,12.5,0,0,0,0
182,88,84,1.54829,37.8216,0,0,194.8,11.7572,45.8007,0,-3.23862,20,0,53,35.5,39,10.5,12.5,0,0,0,0
183,88,84,1.55879,37.8216,0,0,194.6,11.7571,45.8006,0,-2.64555,20,0,53,35.5,39,10.5,12.5,0,0,0,0
184,0,83,1.56895,36.5796,0,0,194.4,11.757,45.8005,0,-2.45815,20,0,0,0,0,0,0,0,0,0,0
185,0,82,1.57841,34.0596,0,0,194,11.7569,45.8004,0,-2.68941,20,0,0,0,0,0,0,0,0,0,0
186,0,81,1.58706,31.14,0,0,193.6,11.7568,45.8004,0,-2.96263,20,0,0,0,0,0,0,0,0,0,0
187,0,79,1.59578,31.374,0,0,193.2,11.7567,45.8003,0,-3.04398,20,0,0,0,0,0,0,0,0,0,0
188,8,78,1.60461,31.7772,0,24,193,11.7566,45.8003,0,-3.08181,20,0,0,0,0,0,0,0,0,0,0
189,8,77,1.61362,32.4468,0,83,192.2,11.7566,45.8002,0,-3.78332,20,0,0,0,46,0,12,0,0,0,0
190,64,77,1.62287,33.2892,0,83,192,11.7565,45.8002,0,-3.6257,20,0,0,65,37.5,20,11,0,0,0,0
191,73,77,1.63222,33.6924,0,71,191.8,11.7565,45.8001,0,-3.46612,20,0,59,65,37.5,20,11,0,0,0,0
192,77,77,1.64158,33.6924,0,56,191.6,11.7565,45.8,0,-3.4895,20,0,49,42,41,12.5,13,0,0,0,0
193,77,77,1.65103,33.9948,0,0,191.6,11.7565,45.7999,0,-3.29902,20,0,49,42,41,12.5,13,0,0,0,0
194,77,78,1.66055,34.2972,0,0,191.6,11.7564,45.7998,0,-3.10217,20,0,49,42,41,12.5,13,0,0,0,0
195,15,78,1.67,33.9948,0,0,191.4,11.7564,45.7998,0,-2.89098,20,0,0,0,0,0,0,0,0,0,0
196,15,79,1.67957,34.4628,0,0,191.4,11.7564,45.7997,0,-2.42855,20,0,0,0,0,0,0,0,0,0,0
197,15,80,1.68924,34.7652,0,0,191.2,11.7564,45.7996,0,-2.17666,20,0,0,0,0,0,0,0,0,0,0
198,0,80,1.69897,35.0676,0,0,191.2,11.7564,45.7995,0,-1.95016,20,0,0,0,0,0,0,0,0,0,0
199,0,79,1.70881,35.406,0,0,191.2,11.7564,45.7994,0,-1.06226,20,0,0,0,0,0,0,0,0,0,0
200,0,78,1.71873,35.7408,0,0,191,11.7564,45.7993,0,-1.04766,20,0,0,0,0,0,0,0,0,0,0
201,0,78,1.72866,35.7408,0,0,190.8,11.7564,45.7992,0,-1.03516,20,0,0,0,0,0,0,0,0,0,0
202,0,77,1.73863,35.91,0,0,190.2,11.7565,45.7991,0,-1.42329,20,0,0,0,0,0,0,0,0,0,0
203,0,75,1.74861,35.91,0,0,189.8,11.7565,45.7991,0,-1.8241,20,0,0,0,0,0,0,0,0,0,0
204,0,73,1.75858,35.91,0,0,189.6,11.7565,45.799,0,-2.0247,20,0,0,0,0,0,0,0,0,0,0
205,0,71,1.76855,35.91,0,0,189.4,11.7565,45.7989,0,-2.01366,20,0,0,0,0,0,0,0,0,0,0
206,0,71,1.77857,36.0432,0,0,189.4,11.7566,45.7988,0,-2.01366,20,0,0,0,0,0,0,0,0,0,0
207,0,70,1.78863,36.2448,0,0,189.2,11.7566,45.7987,0,-2.00564,20,0,0,0,0,0,0,0,0,0,0
208,0,69,1.7988,36.5796,0,0,188.8,11.7566,45.7986,0,-2.39895,20,0,0,0,0,0,0,0,0,0,0
209,4,69,1.80893,36.4788,0,6,188.2,11.7566,45.7985,0,-2.99125,20,0,0,89.5,45.5,57.5,11,0,0,0,0
210,4,70,1.81914,36.7488,0,0,188,11.7566,45.7984,0,-2.98553,20,0,0,89.5,45.5,57.5,11,0,0,0,0
211,4,70,1.82934,36.7488,0,0,187.4,11.7567,45.7984,0,-3.37235,20,0,0,89.5,45.5,57.5,11,0,0,0,0
