,altitude,cadence,distance,grade_smooth,heartrate,lat,lon,moving,temp,time,velocity_smooth,watts
0,43.4,28,0.0,-18.2,69,51.201161,0.063141,False,24,0,0.0,0
1,43.4,28,0.0,-6.1,69,51.201161,0.063141,False,24,1,0.0,0
2,43.4,28,0.0,-3.3,69,51.201161,0.063141,False,24,2,0.0,0
3,43.2,28,0.0,-4.3,70,51.201161,0.063141,False,24,3,0.0,0
4,43.0,28,0.0,0.0,72,51.201162,0.063141,False,24,4,0.0,0
5,43.2,28,1.1,0.0,74,51.201167,0.063128,True,24,5,0.2,0
6,43.2,28,3.3,1.6,77,51.201176,0.0631,True,24,6,0.7,0
7,43.2,28,6.0,1.8,79,51.201186,0.063064,True,24,7,1.2,0
8,43.0,28,9.2,3.3,82,51.201195,0.063022,True,24,8,1.8,62
9,43.4,37,12.5,3.3,83,51.201204,0.062977,True,24,9,2.5,24
10,43.6,37,15.6,5.7,85,51.201212,0.062934,True,24,10,2.9,0
11,43.6,37,18.1,1.9,86,51.201218,0.0629,True,24,11,3.0,0
12,43.6,0,19.7,0.0,88,51.201221,0.062877,True,24,12,2.7,0
13,43.6,21,21.3,0.0,88,51.201227,0.062857,True,24,13,2.4,42
14,43.6,21,23.0,0.0,89,51.201232,0.062833,True,24,14,2.1,0
15,43.6,21,24.6,0.0,89,51.201239,0.062812,True,24,15,1.8,0
16,43.6,0,26.3,0.0,89,51.201249,0.062795,True,24,16,1.6,0
17,43.6,0,27.7,0.0,89,51.201258,0.062782,True,24,17,1.6,0
18,43.6,0,29.1,0.0,89,51.20127,0.062771,True,24,18,1.6,0
19,43.6,9,30.5,1.7,89,51.201282,0.062765,True,24,19,1.5,28
20,43.6,9,32.0,2.0,90,51.201295,0.062767,True,24,20,1.5,40
21,43.6,9,33.7,1.8,90,51.20131,0.06277,True,24,21,1.5,40
22,43.6,23,35.7,1.7,90,51.201328,0.062776,True,24,22,1.6,40
23,43.8,23,37.8,1.7,91,51.201346,0.062785,True,24,23,1.7,141
24,43.8,33,40.1,1.6,91,51.201364,0.0628,True,24,24,1.9,141
25,43.8,33,42.6,0.0,92,51.20138,0.062826,True,24,25,2.1,43
26,43.8,33,45.5,0.0,93,51.201391,0.062864,True,24,26,2.4,43
27,43.8,17,48.3,0.0,94,51.201398,0.062903,True,24,27,2.5,44
28,43.8,17,51.1,0.0,95,51.201401,0.062943,True,24,28,2.7,151
29,43.8,53,54.3,0.0,96,51.2014,0.062988,True,24,29,2.8,151
30,43.8,73,58.1,0.0,97,51.201397,0.063043,True,24,30,3.1,310
31,43.8,74,62.7,0.0,98,51.201394,0.063109,True,24,31,3.4,103
32,43.8,74,67.7,0.0,99,51.201388,0.06318,True,24,32,3.9,53
33,43.8,34,72.7,0.0,100,51.201374,0.063249,True,24,33,4.3,53
34,43.8,75,77.6,0.0,100,51.201349,0.063307,True,24,34,4.7,350
35,43.8,91,82.7,0.0,101,51.201314,0.063354,True,24,35,4.9,656
36,43.8,95,88.6,0.0,102,51.201267,0.063394,True,24,36,5.2,245
37,43.8,47,95.3,0.0,103,51.201211,0.06343,True,24,37,5.5,60
38,43.8,47,102.2,0.0,104,51.201151,0.063457,True,24,38,5.9,0
39,43.8,46,108.7,0.0,105,51.201094,0.063475,True,24,39,6.2,0
40,43.8,46,114.5,0.0,106,51.201043,0.063488,True,24,40,6.4,0
41,43.8,58,120.0,0.0,107,51.200993,0.063499,True,24,41,6.3,154
42,43.8,53,125.7,0.0,108,51.200943,0.06351,True,24,42,6.1,114
43,43.8,53,131.1,0.0,109,51.200895,0.063524,True,24,43,5.8,0
44,43.8,53,135.3,0.0,110,51.200858,0.063533,True,24,44,5.3,0
45,43.8,0,138.1,0.0,110,51.200833,0.063539,True,24,45,4.7,0
46,43.8,17,141.3,0.0,111,51.200805,0.063543,True,24,46,4.3,57
47,43.8,49,145.2,0.0,112,51.20077,0.063551,True,24,47,3.9,239
48,43.8,49,149.8,0.0,112,51.200729,0.06356,True,24,48,3.7,233
49,43.8,55,154.8,0.0,112,51.200684,0.063572,True,24,49,3.9,233
50,43.8,65,160.2,0.0,113,51.200636,0.063584,True,24,50,4.4,219
51,43.8,67,165.9,0.0,113,51.200586,0.063595,True,24,51,4.9,337
52,43.8,69,172.0,0.0,114,51.200531,0.063606,True,24,52,5.4,280
53,43.8,69,178.4,0.0,114,51.200474,0.063615,True,24,53,5.7,393
54,43.8,77,184.9,0.0,115,51.200415,0.063622,True,23,54,6.0,393
55,43.8,78,191.9,0.0,115,51.200353,0.063629,True,23,55,6.3,270
56,43.8,82,199.3,0.0,115,51.200286,0.063634,True,23,56,6.7,309
57,43.8,82,206.6,0.0,116,51.200221,0.063634,True,23,57,6.9,171
58,43.8,82,214.0,0.0,116,51.200154,0.063629,True,23,58,7.1,204
59,43.8,79,221.2,0.0,117,51.200089,0.063619,True,23,59,7.3,204
60,43.8,88,228.7,0.0,117,51.200023,0.063601,True,23,60,7.4,526
61,43.8,92,236.5,0.0,118,51.199954,0.063577,True,23,61,7.4,359
62,43.8,93,244.6,0.0,119,51.199885,0.063542,True,23,62,7.6,304
63,43.8,91,253.0,0.0,119,51.199815,0.0635,True,23,63,7.8,364
64,43.8,96,261.2,1.2,120,51.199746,0.063456,True,23,64,8.0,567
65,43.8,105,269.8,1.7,121,51.199675,0.063407,True,23,65,8.2,678
66,44.2,108,278.9,2.2,122,51.199601,0.063353,True,23,66,8.5,644
67,44.4,110,288.3,2.1,123,51.199525,0.063294,True,23,67,8.7,539
68,44.6,108,297.9,1.6,123,51.199448,0.063233,True,23,68,9.0,450
69,44.6,108,307.6,1.0,124,51.199367,0.063177,True,23,69,9.3,291
70,44.8,88,317.4,0.5,126,51.199286,0.063128,True,23,70,9.5,313
71,44.8,86,327.0,1.0,127,51.199203,0.063086,True,23,71,9.6,326
72,44.8,88,336.5,0.5,128,51.199121,0.06305,True,23,72,9.6,281
73,45.0,88,346.1,1.0,129,51.199036,0.063023,True,23,73,9.6,229
74,45.0,86,355.6,1.0,130,51.198951,0.063003,True,23,74,9.6,229
75,45.2,89,365.1,0.5,131,51.198867,0.062992,True,23,75,9.5,237
76,45.2,87,374.6,1.0,132,51.198781,0.062985,True,23,76,9.5,274
77,45.2,89,384.3,1.0,132,51.198694,0.062984,True,23,77,9.6,330
78,45.4,92,394.0,1.5,133,51.198607,0.062987,True,23,78,9.6,436
79,45.6,95,404.0,1.5,134,51.198517,0.062996,True,23,79,9.7,414
80,45.8,95,414.5,1.4,134,51.198423,0.063009,True,23,80,9.9,190
81,45.8,58,425.2,0.5,135,51.198327,0.063022,True,23,81,10.1,190
82,46.0,79,436.0,0.0,135,51.19823,0.063035,True,23,82,10.3,260
83,45.8,79,446.9,-0.5,135,51.198133,0.063048,True,23,83,10.6,0
84,45.8,78,457.8,-0.9,135,51.198035,0.063059,True,23,84,10.8,0
85,45.6,78,468.6,-0.5,135,51.197938,0.063071,True,23,85,10.8,0
86,45.6,78,479.4,-0.5,135,51.197842,0.063086,True,23,86,10.8,0
87,45.6,19,489.9,0.0,134,51.197748,0.063103,True,23,87,10.8,20
88,45.6,19,499.6,0.0,134,51.197662,0.063118,True,23,88,10.5,0
89,45.6,19,508.7,0.0,134,51.19758,0.063131,True,23,89,10.2,0
90,45.6,0,517.7,0.0,134,51.1975,0.063147,True,23,90,9.8,0
91,45.6,0,526.6,-0.6,133,51.19742,0.063161,True,23,91,9.4,0
92,45.6,0,535.2,-0.6,133,51.197343,0.063172,True,23,92,9.1,0
93,45.4,0,542.8,-0.7,132,51.197275,0.063182,True,23,93,8.6,0
94,45.4,10,549.6,-0.7,131,51.197214,0.063194,True,23,94,8.2,8
95,45.4,31,556.2,-0.7,130,51.197156,0.063205,True,23,95,7.7,32
96,45.4,64,562.9,-0.7,129,51.197095,0.063214,True,23,96,7.3,139
97,45.2,77,570.0,-0.7,128,51.197031,0.063223,True,23,97,7.0,191
98,45.2,77,577.6,-1.3,127,51.196964,0.063234,True,23,98,7.0,26
99,45.2,40,585.5,-0.6,125,51.196894,0.063246,True,23,99,7.2,26
100,45.0,40,593.4,-0.6,124,51.196823,0.06326,True,23,100,7.4,0
101,45.0,40,601.4,-0.6,123,51.196752,0.063276,True,23,101,7.7,0
102,45.0,0,609.3,0.0,122,51.196682,0.063294,True,23,102,7.9,0
103,45.0,0,617.3,-0.6,121,51.19661,0.063313,True,23,103,7.9,0
104,45.0,0,625.0,-1.3,121,51.196542,0.063328,True,23,104,7.9,0
105,44.8,0,632.5,-2.7,120,51.196475,0.06334,True,23,105,7.8,0
106,44.6,0,639.8,-3.0,119,51.19641,0.063352,True,23,106,7.7,0
107,44.2,0,646.4,-3.3,119,51.196351,0.063364,True,23,107,7.4,0
108,44.2,6,651.8,-3.7,117,51.196302,0.063371,True,23,108,6.9,9
109,44.0,57,656.5,-2.0,117,51.196261,0.063378,True,23,109,6.3,179
110,43.8,69,661.2,-1.9,116,51.196219,0.063386,True,23,110,5.7,210
111,43.8,69,666.7,-0.9,116,51.196169,0.063394,True,23,111,5.4,98
112,43.8,69,672.7,-0.9,115,51.196116,0.063401,True,23,112,5.3,98
113,43.8,57,678.5,-0.8,115,51.196063,0.063408,True,23,113,5.3,98
114,43.6,76,684.4,-1.7,115,51.196011,0.063417,True,23,114,5.6,155
115,43.6,83,690.3,-1.6,116,51.195959,0.063432,True,23,115,5.8,309
116,43.4,89,696.8,-0.8,116,51.195901,0.063445,True,23,116,6.0,237
117,43.4,89,703.7,-1.5,116,51.195839,0.063456,True,23,117,6.2,0
118,43.4,89,710.9,0.0,116,51.195775,0.063466,True,23,118,6.5,0
119,43.2,0,717.8,0.0,116,51.195713,0.063471,True,23,119,6.7,0
120,43.4,18,724.6,0.0,116,51.195652,0.063481,True,23,120,6.9,20
121,43.4,18,731.3,0.8,115,51.195593,0.063495,True,23,121,6.9,0
122,43.4,18,737.7,0.0,114,51.195536,0.063507,True,23,122,6.8,0
123,43.4,0,743.6,-0.9,114,51.195483,0.06352,True,23,123,6.5,0
124,43.4,24,748.8,-0.9,112,51.195436,0.063531,True,23,124,6.2,5
125,43.2,67,754.2,-0.9,111,51.195389,0.063545,True,23,125,5.9,203
126,43.2,67,759.5,-0.9,111,51.195342,0.063556,True,23,126,5.6,99
127,43.2,42,764.9,-1.0,111,51.195294,0.063567,True,23,127,5.4,99
128,43.2,52,770.1,-1.0,111,51.195247,0.063576,True,23,128,5.3,42
129,43.0,69,774.6,-1.1,111,51.195207,0.063585,True,23,129,5.2,43
130,43.0,69,779.3,-1.1,111,51.195166,0.063596,True,23,130,5.0,7
131,43.0,69,783.9,1.1,110,51.195125,0.063608,True,23,131,4.9,7
132,43.0,42,788.5,1.1,110,51.195084,0.063619,True,23,132,4.7,8
133,43.2,78,793.3,1.0,108,51.195042,0.063631,True,23,133,4.6,169
134,43.2,78,798.3,1.0,107,51.194998,0.063645,True,23,134,4.7,74
135,43.2,42,803.4,0.0,105,51.194953,0.063661,True,23,135,4.8,74
136,43.2,42,807.6,0.0,105,51.194917,0.063677,True,23,136,4.7,24
137,43.2,42,810.3,0.0,105,51.194893,0.063689,True,23,137,4.4,24
138,43.2,17,813.1,0.0,105,51.194869,0.0637,True,23,138,4.0,24
139,43.2,17,815.8,0.0,104,51.194846,0.063714,True,23,139,3.5,89
140,43.2,40,818.4,0.0,104,51.194825,0.063728,True,23,140,3.0,89
141,43.2,39,821.5,0.0,105,51.1948,0.063746,True,23,141,2.8,145
142,43.2,39,824.7,0.0,105,51.194774,0.063767,True,23,142,2.9,49
143,43.2,51,828.0,0.0,105,51.194748,0.06379,True,23,143,3.0,49
144,43.2,55,831.5,0.0,106,51.194721,0.063815,True,23,144,3.1,152
145,43.2,58,835.2,0.0,106,51.194693,0.063845,True,23,145,3.4,79
146,43.2,59,839.0,0.0,107,51.194666,0.063878,True,23,146,3.5,132
147,43.2,62,843.0,0.0,107,51.194638,0.063915,True,23,147,3.7,215
148,43.2,73,847.5,0.0,108,51.194608,0.063957,True,23,148,3.9,354
149,43.2,80,852.2,0.0,109,51.194577,0.064004,True,23,149,4.1,370
150,43.2,88,857.5,0.9,109,51.194545,0.06406,True,23,150,4.5,321
151,43.2,91,863.3,0.9,110,51.194513,0.064124,True,23,151,4.9,156
152,43.4,91,869.1,0.9,111,51.194483,0.064192,True,23,152,5.2,14
153,43.4,36,874.7,0.9,112,51.194458,0.064261,True,23,153,5.4,14
154,43.4,36,879.9,0.0,112,51.194436,0.064328,True,23,154,5.5,0
155,43.4,36,884.9,1.0,112,51.194417,0.064392,True,23,155,5.5,0
156,43.4,0,889.5,1.1,111,51.194401,0.064453,True,23,156,5.2,0
157,43.6,13,893.9,1.1,110,51.194387,0.064512,True,23,157,5.0,16
158,43.6,67,898.2,2.2,109,51.194374,0.06457,True,23,158,4.7,108
159,43.6,67,902.7,1.1,108,51.194361,0.064631,True,23,159,4.6,65
160,43.8,75,907.4,1.1,108,51.194347,0.064695,True,23,160,4.5,65
161,43.8,41,912.3,1.0,107,51.194333,0.064762,True,23,161,4.6,53
162,43.8,41,917.2,0.0,107,51.194321,0.064828,True,23,162,4.7,0
163,43.8,41,921.8,1.1,108,51.19431,0.064891,True,23,163,4.7,0
164,43.8,0,926.1,1.1,107,51.1943,0.064951,True,23,164,4.7,0
165,44.0,0,930.6,1.1,106,51.194289,0.065013,True,23,165,4.6,0
166,44.0,0,935.3,1.1,105,51.194279,0.065079,True,22,166,4.6,0
167,44.0,0,940.1,0.0,105,51.194272,0.065146,True,22,167,4.6,0
168,44.0,0,944.9,0.0,105,51.194263,0.065214,True,22,168,4.6,0
169,44.0,0,949.2,0.0,105,51.194256,0.065274,True,22,169,4.6,0
170,44.0,0,953.2,-1.2,105,51.19425,0.06533,True,22,170,4.5,0
171,44.0,0,957.3,-1.2,105,51.194243,0.065388,True,22,171,4.4,0
172,43.8,6,961.5,-1.1,105,51.194236,0.065447,True,22,172,4.3,19
173,43.8,75,966.0,-1.0,105,51.19423,0.065511,True,22,173,4.2,131
174,43.8,75,971.1,-1.0,104,51.194222,0.065583,True,22,174,4.4,0
175,43.8,75,976.8,-0.9,104,51.194204,0.065659,True,22,175,4.7,0
176,43.6,0,982.3,-1.9,104,51.194177,0.065726,True,22,176,5.0,0
177,43.6,0,987.5,-2.0,104,51.194146,0.065781,True,22,177,5.2,0
178,43.4,0,992.3,-2.1,104,51.194113,0.065825,True,22,178,5.3,0
179,43.4,13,996.7,-3.4,103,51.19408,0.065862,True,22,179,5.1,32
180,43.2,13,1001.1,-2.4,103,51.194047,0.065894,True,22,180,4.9,32
181,43.0,13,1005.2,-2.5,101,51.194012,0.065916,True,22,181,4.6,32
182,43.0,20,1008.9,-2.6,100,51.19398,0.065928,True,22,182,4.3,32
183,43.0,58,1012.5,-1.3,99,51.193948,0.065936,True,22,183,4.0,73
184,42.8,58,1016.2,-2.5,99,51.193914,0.065944,True,22,184,3.9,219
185,42.8,72,1020.4,-2.2,100,51.193877,0.065954,True,22,185,3.9,219
186,42.6,85,1025.2,-1.0,102,51.193835,0.065969,True,22,186,4.0,298
187,42.6,85,1030.6,-0.9,103,51.193788,0.065984,True,22,187,4.3,256
188,42.6,79,1036.4,-0.9,104,51.193737,0.066004,True,22,188,4.8,256
189,42.6,79,1042.5,-0.8,105,51.193684,0.066026,True,22,189,5.3,106
190,42.4,45,1048.2,-0.8,106,51.193636,0.066053,True,22,190,5.6,106
191,42.4,45,1054.3,-0.9,106,51.193584,0.066082,True,22,191,5.8,68
192,42.4,45,1060.0,0.0,106,51.193535,0.066108,True,22,192,5.9,68
193,42.4,27,1065.8,0.0,107,51.193485,0.066131,True,22,193,5.9,68
194,42.4,86,1072.1,0.0,107,51.19343,0.066152,True,22,194,5.9,265
195,42.4,92,1078.6,0.0,107,51.193373,0.066173,True,22,195,6.1,261
196,42.4,90,1085.5,0.0,108,51.193313,0.066193,True,22,196,6.2,343
197,42.4,89,1092.4,0.0,108,51.193251,0.066213,True,22,197,6.5,413
198,42.4,89,1100.3,0.0,109,51.193181,0.066226,True,22,198,6.9,0
199,42.4,89,1107.9,0.0,110,51.193113,0.06624,True,22,199,7.2,0
200,42.4,0,1115.3,0.0,111,51.193048,0.066253,True,22,200,7.3,0
201,42.4,0,1122.3,0.0,111,51.192985,0.066266,True,22,201,7.4,0
202,42.4,0,1129.4,0.7,111,51.192921,0.066278,True,22,202,7.4,0
203,42.4,0,1136.3,0.7,111,51.19286,0.066289,True,22,203,7.2,0
204,42.6,0,1142.9,0.8,111,51.192801,0.066302,True,22,204,7.0,0
205,42.6,0,1149.3,0.8,110,51.192744,0.066317,True,22,205,6.8,0
206,42.6,0,1155.4,0.8,109,51.19269,0.066333,True,22,206,6.6,0
207,42.6,0,1161.2,1.8,107,51.192639,0.06635,True,22,207,6.4,0
208,42.8,0,1166.5,2.1,107,51.192593,0.066367,True,22,208,6.0,0
209,43.0,0,1171.0,3.7,105,51.192553,0.066382,True,22,209,5.6,0
210,43.0,0,1174.9,4.4,102,51.192519,0.066391,True,22,210,5.1,0
211,43.2,0,1177.5,3.3,102,51.192496,0.066399,True,22,211,4.4,0
212,43.4,4,1180.0,4.9,102,51.192474,0.066407,True,22,212,3.8,10
213,43.4,55,1183.1,2.7,103,51.192447,0.066417,True,22,213,3.3,446
214,43.6,69,1187.1,1.1,103,51.192411,0.066426,True,22,214,3.2,443
215,43.6,69,1192.2,2.0,105,51.192367,0.066442,True,22,215,3.5,136
216,43.6,55,1197.6,0.9,106,51.19232,0.066462,True,22,216,4.0,136
217,43.8,78,1203.2,0.9,107,51.192271,0.06648,True,22,217,4.6,380
218,43.8,78,1209.1,0.8,108,51.192219,0.066498,True,22,218,5.2,68
219,43.8,78,1215.3,0.8,109,51.192164,0.066517,True,22,219,5.6,68
220,43.8,26,1221.7,0.8,110,51.192108,0.066534,True,22,220,5.9,68
221,44.0,93,1228.1,0.7,112,51.192052,0.066554,True,22,221,6.1,574
222,44.0,99,1235.2,0.7,113,51.191989,0.066574,True,22,222,6.4,515
223,44.0,107,1242.8,0.0,114,51.191923,0.066598,True,22,223,6.7,478
224,44.0,51,1250.8,0.0,115,51.191852,0.066622,True,22,224,7.1,116
225,44.0,112,1258.3,0.6,115,51.191787,0.066646,True,22,225,7.3,534
226,44.0,86,1266.0,0.6,117,51.191718,0.066666,True,22,226,7.6,522
227,44.2,100,1274.0,0.6,118,51.191647,0.066687,True,22,227,7.8,525
228,44.2,100,1282.4,1.2,118,51.191573,0.066709,True,22,228,7.9,361
229,44.2,99,1291.0,1.2,120,51.191498,0.066735,True,22,229,8.0,361
230,44.4,101,1299.7,1.1,121,51.191421,0.066761,True,22,230,8.3,444
231,44.6,102,1308.6,1.7,122,51.191343,0.066786,True,22,231,8.5,462
232,44.6,104,1317.6,1.7,123,51.191264,0.066812,True,22,232,8.7,560
233,44.8,105,1326.6,1.1,124,51.191185,0.066839,True,22,233,8.8,431
234,45.0,102,1335.7,1.6,126,51.191105,0.066868,True,22,234,8.9,488
235,45.0,102,1345.0,1.6,127,51.191023,0.066895,True,22,235,9.1,522
236,45.2,108,1354.5,1.6,128,51.190939,0.066922,True,22,236,9.2,522
237,45.4,100,1364.1,1.6,129,51.190854,0.06695,True,22,237,9.3,246
238,45.6,94,1373.7,1.6,131,51.190771,0.066978,True,22,238,9.4,287
239,45.6,98,1382.8,1.6,132,51.19069,0.067008,True,22,239,9.4,378
240,45.8,98,1391.9,2.2,133,51.19061,0.067035,True,22,240,9.4,66
241,46.0,39,1400.9,4.0,134,51.190531,0.067063,True,22,241,9.3,66
242,46.4,39,1409.7,4.6,134,51.190454,0.06709,True,22,242,9.1,78
243,47.0,39,1418.1,5.3,135,51.19038,0.067114,True,22,243,8.9,78
244,47.4,48,1426.5,6.0,136,51.190306,0.067139,True,22,244,8.7,78
245,47.8,47,1434.9,5.3,136,51.190233,0.067164,True,22,245,8.6,30
246,48.4,47,1443.3,5.3,136,51.190159,0.067188,True,22,246,8.5,0
247,48.8,47,1451.9,4.7,135,51.190083,0.067212,True,22,247,8.4,0
248,49.2,0,1460.4,3.6,134,51.190008,0.067236,True,22,248,8.5,0
249,49.4,0,1468.6,2.4,134,51.189936,0.067257,True,22,249,8.4,0
250,49.6,37,1476.8,1.8,133,51.189863,0.067277,True,22,250,8.4,58
251,49.6,89,1485.1,1.2,132,51.18979,0.067299,True,22,251,8.4,200
252,49.8,89,1493.6,0.6,131,51.189714,0.067322,True,22,252,8.3,0
253,49.8,89,1502.4,0.6,131,51.189638,0.067349,True,22,253,8.4,0
254,49.8,0,1511.4,0.0,130,51.189559,0.067378,True,22,254,8.6,0
255,49.8,0,1520.4,0.0,129,51.18948,0.067406,True,22,255,8.7,0
256,49.8,0,1529.5,0.0,129,51.1894,0.067439,True,22,256,8.9,0
257,49.8,0,1538.4,0.0,128,51.189322,0.067464,True,22,257,9.0,0
258,49.8,0,1547.4,0.0,128,51.189243,0.06749,True,22,258,9.0,0
259,49.8,0,1556.8,-0.5,127,51.189158,0.06751,True,22,259,9.1,0
260,49.8,0,1566.2,-1.1,126,51.189076,0.067538,True,22,260,9.2,0
261,49.6,13,1575.3,-1.6,125,51.188997,0.067569,True,22,261,9.2,11
262,49.4,13,1584.3,-2.7,125,51.188918,0.067597,True,22,262,9.2,0
263,49.2,13,1593.3,-2.2,123,51.188839,0.067625,True,22,263,9.2,0
264,48.8,0,1602.6,-2.7,123,51.188757,0.067653,True,22,264,9.2,0
265,48.8,0,1611.9,-2.6,122,51.188675,0.06768,True,22,265,9.1,0
266,48.4,0,1621.3,-1.6,121,51.188593,0.06771,True,22,266,9.2,0
267,48.2,0,1631.3,-2.0,120,51.188506,0.067743,True,22,267,9.4,0
268,48.2,0,1641.3,-1.5,120,51.188418,0.067777,True,22,268,9.6,0
269,48.0,27,1651.6,-3.4,119,51.188327,0.067808,True,22,269,9.8,48
270,47.8,80,1662.1,-3.8,119,51.188236,0.06784,True,22,270,10.0,262
271,46.8,80,1672.4,-3.8,120,51.188145,0.067874,True,22,271,10.2,335
272,46.6,80,1682.9,-3.3,119,51.188053,0.067905,True,22,272,10.3,22
273,46.4,80,1693.8,-0.9,119,51.187957,0.067935,True,22,273,10.5,22
274,46.4,19,1704.7,-0.9,119,51.187861,0.067963,True,22,274,10.6,22
275,46.4,88,1716.0,-0.9,119,51.187761,0.067997,True,22,275,10.8,293
276,46.2,84,1727.8,-1.7,119,51.187658,0.068032,True,22,276,11.1,213
277,46.0,90,1739.4,-2.6,119,51.187555,0.068065,True,22,277,11.3,249
278,45.6,90,1751.2,-2.5,119,51.187451,0.068097,True,22,278,11.5,205
279,45.2,70,1763.0,-2.5,118,51.187347,0.068125,True,22,279,11.7,205
280,45.0,70,1775.4,-2.1,118,51.187236,0.068154,True,22,280,11.9,129
281,44.8,90,1787.4,-1.6,118,51.18713,0.068183,True,22,281,11.9,129
282,44.6,39,1799.4,-1.7,119,51.187024,0.068213,True,22,282,12.0,57
283,44.4,39,1811.6,-1.2,119,51.186916,0.068249,True,22,283,12.1,38
284,44.2,39,1823.8,-1.3,118,51.18681,0.068287,True,22,284,12.2,38
285,44.2,27,1835.5,-0.8,118,51.186707,0.068324,True,22,285,12.0,38
286,44.0,27,1847.4,-0.8,119,51.186602,0.068356,True,22,286,12.0,117
287,44.0,80,1859.4,-1.3,119,51.186497,0.068392,True,22,287,12.0,117
288,43.8,86,1871.1,-1.3,119,51.186393,0.068424,True,22,288,11.9,266
289,43.6,86,1883.2,-1.7,119,51.186287,0.06846,True,22,289,11.9,413
290,43.4,90,1895.2,-1.3,119,51.186181,0.068496,True,22,290,11.9,442
291,43.2,90,1906.8,-0.9,119,51.186079,0.068529,True,22,291,11.9,137
292,43.2,78,1918.3,-0.4,119,51.185977,0.06856,True,22,292,11.8,137
293,43.2,87,1930.0,0.0,119,51.185875,0.068592,True,22,293,11.8,359
294,43.2,85,1941.8,0.0,119,51.18577,0.068624,True,22,294,11.7,282
295,43.2,85,1953.6,0.0,120,51.185667,0.068656,True,22,295,11.7,0
296,43.2,85,1964.9,0.0,120,51.185566,0.068686,True,22,296,11.6,0
297,43.2,0,1975.3,0.0,120,51.185474,0.068711,True,22,297,11.4,0
298,43.2,14,1984.4,0.0,120,51.185394,0.068735,True,22,298,10.9,10
299,43.2,99,1993.3,0.0,120,51.185315,0.068756,True,22,299,10.3,298
300,43.2,101,2002.0,0.6,120,51.185238,0.068778,True,22,300,9.7,438
301,43.2,92,2010.8,0.6,120,51.18516,0.068802,True,22,301,9.2,333
302,43.4,94,2019.8,0.5,120,51.185081,0.068828,True,22,302,8.9,485
303,43.4,94,2029.2,2.1,120,51.184998,0.068856,True,22,303,9.0,93
304,43.4,94,2038.8,2.6,119,51.184914,0.068884,True,22,304,9.1,93
305,44.0,29,2048.2,3.7,119,51.184831,0.068912,True,22,305,9.2,93
306,44.4,29,2057.6,4.3,119,51.184749,0.068939,True,22,306,9.4,0
307,44.8,29,2066.7,3.3,119,51.184668,0.068966,True,22,307,9.4,0
308,45.0,0,2075.6,2.3,118,51.18459,0.068993,True,22,308,9.3,0
309,45.2,0,2084.2,1.7,118,51.184515,0.069021,True,22,309,9.1,0
310,45.2,0,2092.8,1.2,118,51.18444,0.069052,True,22,310,8.9,0
311,45.4,8,2101.2,0.6,117,51.184368,0.069087,True,22,311,8.7,7
312,45.4,8,2109.6,0.6,117,51.184295,0.069119,True,22,312,8.6,120
313,45.4,53,2118.0,0.0,117,51.184218,0.069125,True,22,313,8.5,120
314,45.4,93,2126.0,0.0,117,51.184149,0.069088,True,22,314,8.4,390
315,45.4,94,2134.3,0.0,117,51.184089,0.069017,True,22,315,8.3,730
316,45.4,103,2143.4,0.0,118,51.184045,0.068908,True,22,316,8.4,830
317,45.4,112,2153.4,0.0,119,51.18401,0.068776,True,22,317,8.8,695
318,45.4,128,2164.1,0.0,120,51.183986,0.068627,True,22,318,9.2,515
319,45.4,88,2175.2,0.0,121,51.183965,0.068472,True,22,319,9.8,470
320,45.4,99,2186.9,0.0,122,51.183947,0.068307,True,22,320,10.5,628
321,45.4,98,2199.2,0.0,124,51.183928,0.068135,True,22,321,11.2,555
322,45.4,106,2211.8,0.0,126,51.183907,0.067957,True,22,322,11.7,622
323,45.4,103,2224.6,-0.4,127,51.183884,0.067777,True,22,323,12.1,522
324,45.4,109,2237.9,-0.4,129,51.183862,0.06759,True,22,324,12.5,558
325,45.2,110,2251.4,-0.4,130,51.183841,0.0674,True,22,325,12.9,335
326,45.2,110,2265.2,-0.7,132,51.183818,0.067206,True,22,326,13.2,332
327,45.2,100,2279.2,-0.4,133,51.183797,0.067009,True,22,327,13.5,332
328,45.0,97,2293.2,-0.4,135,51.183773,0.066812,True,22,328,13.7,408
329,45.0,100,2307.4,-0.7,136,51.183745,0.066613,True,22,329,13.9,526
330,45.0,100,2321.7,-0.3,137,51.18371,0.066416,True,22,330,14.1,33
331,44.8,51,2336.1,-0.7,138,51.183668,0.066222,True,22,331,14.2,33
332,44.8,51,2350.7,-0.7,139,51.183623,0.066026,True,22,332,14.3,98
333,44.6,51,2365.0,-0.7,140,51.183574,0.065837,True,21,333,14.4,98
334,44.6,38,2379.0,-0.7,140,51.183519,0.065657,True,21,334,14.3,98
335,44.4,38,2392.6,-0.7,140,51.183459,0.065487,True,21,335,14.2,53
336,44.4,38,2406.3,-0.7,140,51.183393,0.065322,True,21,336,14.0,53
337,44.2,20,2420.1,-0.4,140,51.183326,0.065156,True,21,337,13.9,53
338,44.2,96,2433.7,-0.4,140,51.183259,0.064992,True,21,338,13.7,134
339,44.2,51,2447.1,0.0,140,51.183195,0.064831,True,21,339,13.6,123
340,44.2,27,2460.2,-0.4,140,51.183132,0.064673,True,21,340,13.5,52
